resources.name,resources.schema.fields.name,resources.schema.fields.var_class,resources.schema.fields.description,resources.schema.fields.constraints.enum
TAS_ACCIDENT,PEDESTRIAN_ACTIVITY,99a. Research Content,"The numeric code that identifies the pedestrian’s action immediately prior to being struck, if applicable.",07-Emerge Fr Front/Behind Pkd Veh
TAS_ACCIDENT,PEDESTRIAN_ACTIVITY,99a. Research Content,"The numeric code that identifies the pedestrian’s action immediately prior to being struck, if applicable.",08-Child Getting On/Off Bus/Veh
TAS_ACCIDENT,PEDESTRIAN_ACTIVITY,99a. Research Content,"The numeric code that identifies the pedestrian’s action immediately prior to being struck, if applicable.",09-Adult Getting On/Off Vehicle
TAS_ACCIDENT,PEDESTRIAN_ACTIVITY,99a. Research Content,"The numeric code that identifies the pedestrian’s action immediately prior to being struck, if applicable.",10-Pushing/Working On A Vehicle
TAS_ACCIDENT,PEDESTRIAN_ACTIVITY,99a. Research Content,"The numeric code that identifies the pedestrian’s action immediately prior to being struck, if applicable.",11-Working In Roadway
TAS_ACCIDENT,PEDESTRIAN_ACTIVITY,99a. Research Content,"The numeric code that identifies the pedestrian’s action immediately prior to being struck, if applicable.",12-Playing In Roadway
TAS_ACCIDENT,PEDESTRIAN_ACTIVITY,99a. Research Content,"The numeric code that identifies the pedestrian’s action immediately prior to being struck, if applicable.",13-Standing/Walking On A Sidewalk
TAS_ACCIDENT,PEDESTRIAN_ACTIVITY_SHORT_DESCRIPTION,99a. Research Content,"The text description that identifies the pedestrian’s action immediately prior to being struck, if applicable.",00-Unknown
TAS_ACCIDENT,PEDESTRIAN_ACTIVITY_SHORT_DESCRIPTION,99a. Research Content,"The text description that identifies the pedestrian’s action immediately prior to being struck, if applicable.",01-Crossing With Signal
TAS_ACCIDENT,PEDESTRIAN_ACTIVITY_SHORT_DESCRIPTION,99a. Research Content,"The text description that identifies the pedestrian’s action immediately prior to being struck, if applicable.",02-Crossing Against Signal
TAS_ACCIDENT,PEDESTRIAN_ACTIVITY_SHORT_DESCRIPTION,99a. Research Content,"The text description that identifies the pedestrian’s action immediately prior to being struck, if applicable.","03-Crossing,No Signal,Mark X-Walk"
TAS_ACCIDENT,PEDESTRIAN_ACTIVITY_SHORT_DESCRIPTION,99a. Research Content,"The text description that identifies the pedestrian’s action immediately prior to being struck, if applicable.","04-Crossing,No Signal,No X-Walk"
TAS_ACCIDENT,PEDESTRIAN_ACTIVITY_SHORT_DESCRIPTION,99a. Research Content,"The text description that identifies the pedestrian’s action immediately prior to being struck, if applicable.",05-Walking Along Hi-Way W/Traffic
TAS_ACCIDENT,PEDESTRIAN_ACTIVITY_SHORT_DESCRIPTION,99a. Research Content,"The text description that identifies the pedestrian’s action immediately prior to being struck, if applicable.",06-Walk Along Hi-Way Against Traf
TAS_ACCIDENT,PEDESTRIAN_ACTIVITY_SHORT_DESCRIPTION,99a. Research Content,"The text description that identifies the pedestrian’s action immediately prior to being struck, if applicable.",07-Emerge Fr Front/Behind Pkd Veh
TAS_ACCIDENT,PEDESTRIAN_ACTIVITY_SHORT_DESCRIPTION,99a. Research Content,"The text description that identifies the pedestrian’s action immediately prior to being struck, if applicable.",08-Child Getting On/Off Bus/Veh
TAS_ACCIDENT,PEDESTRIAN_ACTIVITY_SHORT_DESCRIPTION,99a. Research Content,"The text description that identifies the pedestrian’s action immediately prior to being struck, if applicable.",09-Adult Getting On/Off Vehicle
TAS_ACCIDENT,PEDESTRIAN_ACTIVITY_SHORT_DESCRIPTION,99a. Research Content,"The text description that identifies the pedestrian’s action immediately prior to being struck, if applicable.",10-Pushing/Working On A Vehicle
TAS_ACCIDENT,PEDESTRIAN_ACTIVITY_SHORT_DESCRIPTION,99a. Research Content,"The text description that identifies the pedestrian’s action immediately prior to being struck, if applicable.",11-Working In Roadway
TAS_ACCIDENT,PEDESTRIAN_ACTIVITY_SHORT_DESCRIPTION,99a. Research Content,"The text description that identifies the pedestrian’s action immediately prior to being struck, if applicable.",12-Playing In Roadway
TAS_ACCIDENT,PEDESTRIAN_ACTIVITY_SHORT_DESCRIPTION,99a. Research Content,"The text description that identifies the pedestrian’s action immediately prior to being struck, if applicable.",13-Standing/Walking On A Sidewalk
TAS_ACCIDENT,PEDESTRIAN_LOCATION,99a. Research Content,"The numeric code that identifies the location of a pedestrian when struck, if applicable.",00-Unknown
TAS_ACCIDENT,PEDESTRIAN_LOCATION,99a. Research Content,"The numeric code that identifies the location of a pedestrian when struck, if applicable.",01-At Intersection
TAS_ACCIDENT,PEDESTRIAN_LOCATION,99a. Research Content,"The numeric code that identifies the location of a pedestrian when struck, if applicable.",02-Not An Intersection
TAS_ACCIDENT,PEDESTRIAN_LOCATION,99a. Research Content,"The numeric code that identifies the location of a pedestrian when struck, if applicable.",98-Not Applicable
TAS_ACCIDENT,PEDESTRIAN_LOCATION_SHORT_DESCRIPTION,99a. Research Content,"The text description that identifies the location of a pedestrian when struck, if applicable.",00-Unknown
TAS_ACCIDENT,PEDESTRIAN_LOCATION_SHORT_DESCRIPTION,99a. Research Content,"The text description that identifies the location of a pedestrian when struck, if applicable.",01-At Intersection
TAS_ACCIDENT,PEDESTRIAN_LOCATION_SHORT_DESCRIPTION,99a. Research Content,"The text description that identifies the location of a pedestrian when struck, if applicable.",02-Not An Intersection
TAS_ACCIDENT,PEDESTRIAN_LOCATION_SHORT_DESCRIPTION,99a. Research Content,"The text description that identifies the location of a pedestrian when struck, if applicable.",98-Not Applicable
TAS_ACCIDENT,PLACE,99a. Research Content,"The municipality in which the crash occurred. (e.g., VANCOUVER)",
TAS_ACCIDENT,POLICE_CODE,99a. Research Content,The unique detachment identifier associated with the site of the accident.,"101	ARMSTRONG - RCMP - R"
TAS_ACCIDENT,POLICE_CODE,99a. Research Content,The unique detachment identifier associated with the site of the accident.,"102	Enderby - RCMP - R"
TAS_ACCIDENT,POLICE_CODE,99a. Research Content,The unique detachment identifier associated with the site of the accident.,"103	Falkland - RCMP - R"
TAS_ACCIDENT,POLICE_CODE,99a. Research Content,The unique detachment identifier associated with the site of the accident.,"104	Kelowna Rural - RCMP - R"
TAS_ACCIDENT,POLICE_CODE,99a. Research Content,The unique detachment identifier associated with the site of the accident.,"105	Kelowna Mun - RCMP - R"
TAS_ACCIDENT,POLICE_CODE,99a. Research Content,The unique detachment identifier associated with the site of the accident.,"106	Keremeos - RCMP - R"
TAS_ACCIDENT,POLICE_CODE,99a. Research Content,The unique detachment identifier associated with the site of the accident.,"107	Lumby - RCMP - R"
TAS_ACCIDENT,POLICE_CODE,99a. Research Content,The unique detachment identifier associated with the site of the accident.,"109	Oliver- RCMP - R"
TAS_ACCIDENT,POLICE_CODE,99a. Research Content,The unique detachment identifier associated with the site of the accident.,"110	Osoyoos- RCMP - R"
TAS_ACCIDENT,POLICE_CODE,99a. Research Content,The unique detachment identifier associated with the site of the accident.,"111	Penticton Rural- RCMP - R"
TAS_ACCIDENT,POLICE_DESCRIPTION,99a. Research Content,The text description of the police detachment associated with the site of the accident.,Refer to Police Code
TAS_ACCIDENT,POLICE_ZONE,99a. Research Content,Describes the regional zone within a police detachment's jurisdiction.,
TAS_ACCIDENT,ROAD_CHARACTER,99a. Research Content,The numeric code that describes the horizontal and vertical characteristics of the roadway on which the crash occurred.,00-Unknown
TAS_ACCIDENT,ROAD_CHARACTER,99a. Research Content,The numeric code that describes the horizontal and vertical characteristics of the roadway on which the crash occurred.,11-Straight - Flat
TAS_ACCIDENT,ROAD_CHARACTER,99a. Research Content,The numeric code that describes the horizontal and vertical characteristics of the roadway on which the crash occurred.,12-Straight - Some Grade
TAS_ACCIDENT,ROAD_CHARACTER,99a. Research Content,The numeric code that describes the horizontal and vertical characteristics of the roadway on which the crash occurred.,13-Straight - Steep Grade
TAS_ACCIDENT,ROAD_CHARACTER,99a. Research Content,The numeric code that describes the horizontal and vertical characteristics of the roadway on which the crash occurred.,14-Straight - Hillcrest
TAS_ACCIDENT,ROAD_CHARACTER,99a. Research Content,The numeric code that describes the horizontal and vertical characteristics of the roadway on which the crash occurred.,15-Straight - Sag
TAS_ACCIDENT,ROAD_CHARACTER,99a. Research Content,The numeric code that describes the horizontal and vertical characteristics of the roadway on which the crash occurred.,21-Single Curve - Flat
TAS_ACCIDENT,ROAD_CHARACTER,99a. Research Content,The numeric code that describes the horizontal and vertical characteristics of the roadway on which the crash occurred.,22-Single Curve - Some Grade
TAS_ACCIDENT,ROAD_CHARACTER,99a. Research Content,The numeric code that describes the horizontal and vertical characteristics of the roadway on which the crash occurred.,23-Single Curve - Steep Grade
TAS_ACCIDENT,ROAD_CHARACTER,99a. Research Content,The numeric code that describes the horizontal and vertical characteristics of the roadway on which the crash occurred.,24-Single Curve - Hillcrest
TAS_ACCIDENT,ROAD_CHARACTER,99a. Research Content,The numeric code that describes the horizontal and vertical characteristics of the roadway on which the crash occurred.,25-Single Curve - Sag
TAS_ACCIDENT,ROAD_CHARACTER,99a. Research Content,The numeric code that describes the horizontal and vertical characteristics of the roadway on which the crash occurred.,31-Sharp Curve - Flat
TAS_ACCIDENT,ROAD_CHARACTER,99a. Research Content,The numeric code that describes the horizontal and vertical characteristics of the roadway on which the crash occurred.,32-Sharp Curve - Some Grade
TAS_ACCIDENT,ROAD_CHARACTER,99a. Research Content,The numeric code that describes the horizontal and vertical characteristics of the roadway on which the crash occurred.,33-Sharp Curve - Steep Grade
TAS_ACCIDENT,ROAD_CHARACTER,99a. Research Content,The numeric code that describes the horizontal and vertical characteristics of the roadway on which the crash occurred.,34-Sharp Curve - Hillcrest
TAS_ACCIDENT,ROAD_CHARACTER,99a. Research Content,The numeric code that describes the horizontal and vertical characteristics of the roadway on which the crash occurred.,35-Sharp Curve - Sag
TAS_ACCIDENT,ROAD_CHARACTER,99a. Research Content,The numeric code that describes the horizontal and vertical characteristics of the roadway on which the crash occurred.,41-Switchback - Flat
TAS_ACCIDENT,ROAD_CHARACTER,99a. Research Content,The numeric code that describes the horizontal and vertical characteristics of the roadway on which the crash occurred.,42-Switchback - Some Grade
TAS_ACCIDENT,ROAD_CHARACTER,99a. Research Content,The numeric code that describes the horizontal and vertical characteristics of the roadway on which the crash occurred.,43-Switchback - Steep Grade
TAS_ACCIDENT,ROAD_CHARACTER,99a. Research Content,The numeric code that describes the horizontal and vertical characteristics of the roadway on which the crash occurred.,44-Switchback - Hillcrest
TAS_ACCIDENT,ROAD_CHARACTER,99a. Research Content,The numeric code that describes the horizontal and vertical characteristics of the roadway on which the crash occurred.,45-Switchback - Sag
TAS_ACCIDENT,ROAD_CHARACTER,99a. Research Content,The numeric code that describes the horizontal and vertical characteristics of the roadway on which the crash occurred.,51-Winding Curve - Flat
TAS_ACCIDENT,ROAD_CHARACTER,99a. Research Content,The numeric code that describes the horizontal and vertical characteristics of the roadway on which the crash occurred.,52-Winding Curve - Some Grade
